breed,ACKR,AESK,AFGH,AHRT,AIRT,AKIT,AMAL,AMST,ANAT,AUCD,AUSS,AUST,AZWK,BASS,BEAG,BEDT,BELS,BERD,BICH,BLDH,BMAL,BMD,BOER,BORD,BORT,BORZ,BOST,BOUV,BOX,BPIC,BRIA,BRIT,BRTR,BRUS,BSJI,BULD,BULM,BULT,BeT,Bgl,BoC,BoT,BrS,CAIR,CANE,CARD,CCRT,CHIH,CHIN,CHOW,CIRN,CKCS,COLL,COOK,COTO,CPAT,CRES,CoS,DACH,DALM,DANE,DDBX,DEER,DOBP,Dac,Dob,EBD,ECKR,ESSP,ESt,Elk,Eur,FBUL,FCR,FIEL,FOXH,FSp,GDJK,GLEN,GOLD,GPYR,GREY,GRe,GSD,GSET,GSHP,GSMD,GSNZ,GSh,GSl,GWHP,GoS,Gry,HAVA,HUSK,IBIZ,ICES,INCA,IRIT,ISET,ITGY,IWOF,IWSP,IrW,JACK,KEES,KELP,KERY,KOMO,KUVZ,LAB,LEON,LHSA,LMUN,LRe,LVMD,MAAB,MALT,MAST,MBLT,MNTY,MPIN,MSNZ,MXOL,NEAP,NELK,NEWF,NFd,NORF,NOWT,NSD,NSDT,OES,OTTR,PAPI,PARS,PBGV,PEKE,PEMB,PHAR,POM,POOD,PTWD,PUG,PULI,PUMI,RATT,REDB,RHOD,ROTT,Rtw,SALU,SAMO,SCOT,SCWT,SHAR,SHIB,SHIH,SILK,SLOU,SPIN,SSHP,SSNZ,STAF,STBD,SVAL,Sci,ShP,StP,TIBM,TIBS,TIBT,TURV,TYFX,TYo,VIZS,VPIN,WFOX,WHIP,WHPG,WHWT,WOLF,Wei,XIGO,XOLO,YORK
ACKR,0.8002395111111111,0.68560225,0.67280525,0.68769593,0.6738894,0.66379058,0.66722025,0.6774616166666667,0.6862603833333334,0.68779188,0.68844632,0.6850291,0.68234448,0.68395303,0.68813974,0.6769392,0.68268929,0.6826876000000001,0.6927847500000001,0.68143666,0.6890918,0.6809197,0.6830094333333333,0.68934114,0.680387075,0.67931884,0.6807546800000001,0.685977425,0.61303388,0.6751994666666666,0.68314598,0.69178214,0.68251815,0.68906605,0.65455757,0.66492538,0.67366395,0.66354469,0.68495836,0.6892692,0.6881102,0.6839582333333333,0.6957943,0.68769787,0.6806051888888889,0.687211,0.6888367,0.6927983,0.6780787,0.65958915,0.6893902,0.69150018,0.6739617999999999,0.67523503,0.6898115,0.6935003,0.68672567,0.7127738,0.69474576,0.6885624666666667,0.68191089,0.6693423333333334,0.67284838,0.67801488,0.69321782,0.6787342199999999,0.66598054,0.70478428,0.69696874,0.69411766,0.6858192555555556,0.67515627,0.67451258,0.68289451,0.69834235,0.69076632,0.67849778,0.6236265,0.6772448111111111,0.68592176,0.68137813,0.68043896,0.6880897,0.67920756,0.6906511,0.69491379,0.6753222,0.68627823,0.67930054,0.65967776,0.69318135,0.6963380125,0.67387858,0.69507842,0.66691719,0.68535894,0.68466915,0.69461394,0.6738230428571429,0.6919562222222222,0.68408327,0.6741806,0.69088499,0.67492412,0.69307538,0.68713441,0.6895460999999999,0.682060675,0.6869302,0.68787709,0.68687628,0.68130583,0.68381096,0.6937279333333334,0.68821472,0.68248615,0.69493585,0.69012644,0.67626476,0.66606175,0.68452225,0.68698658,0.6769093899999999,0.69419068,0.6810686833333334,0.6852133,0.67989524,0.68295378,0.67674812,0.67672125,0.6911363142857143,0.6922712666666667,0.68532407,0.6824593333333333,0.69144156,0.69360075,0.69161534,0.67899646,0.68463667,0.68415325,0.68868401,0.686829748,0.68758553,0.67633267,0.687414475,0.69220888,0.69368195,0.69075245,0.6818425777777778,0.67927286,0.68021584,0.6812398368421053,0.67618385,0.68170871,0.6785876,0.66314374,0.6667978875,0.6796086100000001,0.690371325,0.68843312,0.6903253,0.68034502,0.6839024,0.67544827,0.68185662,0.6810140166666666,0.68855982,0.66735236,0.6787633,0.67431009,0.67957559,0.68431136,0.68327058,0.687321325,0.69177818,0.692988,0.6941688,0.67883055,0.67960862,0.6936364166666666,0.68149599,0.6363869428571429,0.68396153,0.66973892,0.6943224,0.6870012
AESK,0.68560225,0.7366789333333333,0.6812167666666666,0.694406,0.6770621111111111,0.67292605,0.6784395,0.6847203333333334,0.6967087222222222,0.696185,0.6951821,0.69188105,0.6909989333333333,0.6879448166666666,0.6923319666666666,0.6809581904761904,0.6905162,0.690499388888889,0.7011624833333333,0.68270535,0.6983344444444445,0.6865064166666667,0.6914318888888888,0.69824869999999994,0.6829862083333333,0.6882592333333333,0.6869175833333333,0.6918623541666666,0.6179007166666667,0.6795525555555556,0.6888743166666667,0.6913077,0.6895892083333334,0.69416875,0.6610993833333333,0.6715504999999999,0.6799122333333333,0.6681979166666667,0.6942919,0.6925429333333333,0.6976810333333333,0.6862459166666667,0.6967647333333333,0.6963670333333334,0.6883522037037038,0.6939575,0.690819,0.7021732833333333,0.6817817916666666,0.6708530833333334,0.6946120333333333,0.6847933,0.6811173833333334,0.6828995333333333,0.6993609166666667,0.7006695000000001,0.6951854666666667,0.6917223333333333,0.6990017000000001,0.6914595925925926,0.68809435,0.6757885,0.6805118166666667,0.6846557666666666,0.6979905666666667,0.6849743666666667,0.6714814,0.6853391,0.6895165833333333,0.6932941166666666,0.6961793518518519,0.6879146166666666,0.6828355666666667,0.6842581166666667,0.6838140416666667,0.69718325,0.6919256333333333,0.6290297499999999,0.6869470185185186,0.6887562333333334,0.6865022166666667,0.6897588666666666,0.6912602666666666,0.6839082,0.6886675833333333,0.6977717833333333,0.6815443611111112,0.6916593833333333,0.6847658,0.6710236833333333,0.6984988333333333,0.6968060208333333,0.68339,0.6982249666666667,0.67887815,0.6916645166666666,0.6988564166666666,0.6999967500000001,0.6767999761904762,0.6899631296296296,0.6909301166666667,0.6810722666666666,0.6909243833333333,0.6816634,0.7003272166666666,0.69775585,0.6986985833333333,0.6862627916666667,0.6950356666666666,0.6954381166666667,0.6921974,0.68791115,0.6920757,0.6954537777777778,0.6927170333333333,0.6913400833333333,0.703417,0.6984027166666666,0.68336615,0.6715817833333333,0.6895989166666667,0.6910441333333334,0.68553495,0.7013855333333333,0.6864373055555556,0.69233,0.6874731666666667,0.6898383666666666,0.6818826,0.6838599333333334,0.6924561666666667,0.6923711666666666,0.6900969333333333,0.6876882037037038,0.7008716,0.7001464166666667,0.6953810833333334,0.6855954333333333,0.691179,0.6864015833333333,0.7030241666666667,0.6920603666666667,0.6918454666666667,0.68662795,0.6962436666666667,0.7021322,0.702063,0.6945528333333333,0.6867724444444444,0.6843684333333333,0.6860214,0.6902315175438597,0.6903830833333333,0.6882021333333334,0.6842747916666667,0.6739404666666666,0.6757370833333334,0.6862767333333333,0.697915375,0.6963032333333333,0.6939018333333333,0.6878808333333334,0.6938244,0.6826240833333334,0.6892984666666666,0.692932,0.6986474,0.6791194333333334,0.6851132666666666,0.6866356333333333,0.6890073166666667,0.6910056333333333,0.6907346333333333,0.6963790833333333,0.6986502,0.6948997142857143,0.7068605416666667,0.6834028333333333,0.6868608166666667,0.6972634166666667,0.68867265,0.6458387619047619,0.6868402166666666,0.679178,0.7015424333333333,0.6918733666666667
AFGH,0.67280525,0.6812167666666666,0.7883150444444444,0.67718922,0.666409,0.67795225,0.67886277,0.6694714333333334,0.7064658,0.68192416,0.68021774,0.67763593,0.69824762,0.67651637,0.67954032,0.6685796571428572,0.67621095,0.6747120666666666,0.68589558,0.67275549,0.6828331166666667,0.67553852,0.6758243666666667,0.6831067,0.6679877750000001,0.68409679,0.6708073,0.677875425,0.6057995,0.6690859,0.67690221,0.67651206,0.677865225,0.6789855,0.68380863,0.65551128,0.66568774,0.65469325,0.67904336,0.6784114,0.68309464,0.67085785,0.68118412,0.67989693,0.6752535888888889,0.67949129,0.678232,0.68792678,0.676468025,0.681412,0.6864934,0.67126412,0.66803357,0.67245102,0.68425475,0.6862646,0.68015951,0.67816266,0.68558918,0.6777890555555556,0.67641652,0.6640726,0.6679659,0.67165854,0.68458312,0.67299268,0.65533792,0.67145128,0.67613081,0.67936535,0.6851468333333334,0.6848431700000001,0.66600335,0.67147783,0.67144795,0.68395095,0.68465208,0.6472254,0.6704597555555556,0.6747753,0.67831196,0.67662006,0.6770634,0.67277594,0.6756925,0.68407889,0.6681112,0.67799674,0.67300102,0.67507324,0.6842992,0.68282445,0.66995644,0.68386967,0.683656,0.6833629,0.6823773,0.68552048,0.6657214714285714,0.6776776666666666,0.67879871,0.67038186,0.67810297,0.67135088,0.68387574,0.68073038,0.6838414,0.674197875,0.68695715,0.68705209,0.67708152,0.67659738,0.68700273,0.6829577666666666,0.67804014,0.69166195,0.69334115,0.68306277,0.66910491,0.65712069,0.67670485,0.67666858,0.66953133,0.68568186,0.67542385,0.6828228,0.67427868,0.67619662,0.66715923,0.6700121,0.6779946571428571,0.6779662,0.67715655,0.6761798222222222,0.68374419,0.6836612,0.6824432,0.67868518,0.67493894,0.67869095,0.684364,0.67798238,0.67796502,0.67009495,0.6823014000000001,0.68840502,0.68613995,0.6822897,0.6773631333333333,0.67127588,0.67296682,0.7095428894736842,0.68447201,0.67353806,0.670331525,0.68055822,0.68095385,0.67958059,0.681825975,0.69895068,0.68211195,0.6734295,0.67872726,0.66605651,0.67640959,0.6768665833333334,0.68121838,0.68367504,0.67095114,0.70023535,0.6864438,0.68336129,0.67625134,0.6799273,0.6814132,0.6828652142857143,0.6898489,0.67003623,0.67506402,0.68430895,0.67219022,0.6611501714285715,0.67556382,0.69349694,0.6884193,0.67695098
AHRT,0.68769593,0.694406,0.67718922,0.7660104888888889,0.6778837333333333,0.66886799,0.67460863,0.6880721833333333,0.6941034833333334,0.69524073,0.69373847,0.69155784,0.68877822,0.68736228,0.69257294,0.6833701428571428,0.68850639,0.6883062666666666,0.69914236,0.68339535,0.6961606333333333,0.68528167,0.6931148666666667,0.69642454,0.686848375,0.6854926,0.69194257,0.690543225,0.62356412,0.6772557,0.68735215,0.69097964,0.68951785,0.6928366499999999,0.65745097,0.67636366,0.68467904,0.67304674,0.69200372,0.69090118,0.69586046,0.68987225,0.6957577,0.69516405,0.6895552444444445,0.69240908,0.69162345,0.70249553,0.680827125,0.66561719,0.69397152,0.6846696800000001,0.68070629,0.68148507,0.69536875,0.6995478,0.69360754,0.69363294,0.6965477,0.6908494333333334,0.6876840399999999,0.67752165,0.67957823,0.68275982,0.69606036,0.68348942,0.67552998,0.68554006,0.68899852,0.6932401,0.6921203888888889,0.68237126,0.68381095,0.68530968,0.68373165,0.69737488,0.68561369,0.6257896,0.6878403444444444,0.68864958,0.68473727,0.68924896,0.69079024,0.68174046,0.68865965,0.69770671,0.67905705,0.6896601,0.68185018,0.66521038,0.69783775,0.6969348375,0.68246026,0.69582923,0.67365845,0.68992185,0.6913805,0.69921118,0.6790161857142857,0.6896016777777778,0.68993253,0.68167982,0.69106652,0.68280066,0.7042033,0.69229221,0.6979742,0.6894705,0.69367875,0.6941422,0.6912277,0.6879381,0.68911209,0.6941275666666666,0.6929624,0.6892875,0.70175635,0.6961964,0.68392145,0.67624411,0.69187775,0.68974763,0.68265554,0.69929814,0.6863404,0.6887871,0.68630074,0.68886712,0.68136894,0.68429038,0.6922829428571429,0.6916488,0.68983741,0.6879412222222222,0.69816091,0.7041548,0.69484001,0.6823968,0.68989026,0.68626945,0.69626267,0.69022422,0.69036331,0.6823503399999999,0.6930388,0.69833168,0.70475095,0.6947282,0.6879253111111111,0.6834847000000001,0.68548242,0.6875541947368421,0.68192398,0.68645857,0.68607995,0.67073742,0.6732345375,0.68482834,0.69705615,0.6952584,0.6945238,0.68690127,0.69109013,0.68548416,0.68822783,0.68718885,0.69512492,0.67579188,0.68187876,0.6826903,0.68553229,0.68967596,0.68841782,0.701489525,0.69830184,0.6954848142857143,0.70203815,0.68911764,0.68928849,0.6970219833333333,0.68661985,0.6426137714285715,0.68634795,0.67696298,0.6988997,0.69288474
AIRT,0.6738894,0.6770621111111111,0.666409,0.6778837333333333,0.8350866666666666,0.6558542,0.6598854,0.6782167222222222,0.6772265,0.6796981,0.6795098666666667,0.6789330666666666,0.6737213333333333,0.6735596666666667,0.6794672666666667,0.6719218571428571,0.6744507333333334,0.67867,0.6806935,0.67399,0.6793631111111111,0.6725256666666667,0.6801205555555555,0.6813217333333333,0.67528025,0.6758164666666666,0.6781161333333333,0.6786514166666666,0.6156423333333333,0.6694472222222222,0.6740131,0.6771436666666667,0.6839238333333333,0.6763155,0.6493343333333333,0.6708211333333333,0.672025,0.6704246333333334,0.6774536,0.6791358666666667,0.6807937333333334,0.6755129444444444,0.6806924,0.6799218333333333,0.675127037037037,0.6797057333333333,0.6784296111111111,0.6817165000000001,0.6664868333333334,0.6530368666666667,0.6797604,0.6710163666666666,0.6718900666666666,0.6683521666666666,0.6788706666666666,0.6815673333333333,0.6787242666666666,0.6785365333333333,0.6820699333333333,0.6778931481481482,0.6759033333333333,0.6720446111111111,0.673679,0.6719949333333334,0.68038,0.6726345333333333,0.6696858,0.672573,0.6764076333333333,0.6808358666666666,0.6775798518518519,0.6665366666666667,0.6735559,0.6729815,0.6741474166666667,0.6810842,0.6744517999999999,0.6206976666666666,0.6784894074074074,0.6766444666666667,0.6742253333333333,0.6806204,0.6795413333333333,0.6698808,0.677571,0.6811848333333334,0.6704070555555556,0.6826801666666666,0.6707587333333334,0.6536319666666667,0.6806425,0.6825652916666667,0.6754402,0.6792326333333334,0.6589051,0.6771304,0.6754191666666667,0.6821582666666667,0.671975,0.6768473333333334,0.6773542333333333,0.6750959333333333,0.6775824333333333,0.6758579333333333,0.6867697333333334,0.6773823333333333,0.6801748333333333,0.6786855,0.6782296666666667,0.6779935666666667,0.6790478666666667,0.6756527,0.6716342666666667,0.6787252222222222,0.6799166666666666,0.6738256666666667,0.6825428333333333,0.6793998,0.6747968,0.6714390666666666,0.6775718333333334,0.6773416,0.6702326666666667,0.6817058666666667,0.6746201666666667,0.6780653333333333,0.6750174666666666,0.6768092666666666,0.6744419333333334,0.6719503,0.6784388571428571,0.6777456666666667,0.6769250666666666,0.6751414074074074,0.6803015666666666,0.687708,0.6789056,0.6666083333333334,0.6774935,0.6766158333333333,0.6808553,0.6738657066666667,0.6762392333333334,0.6684326,0.6781655,0.6815846,0.6830216666666666,0.6800476666666667,0.6763351481481481,0.6720163333333333,0.6737052666666666,0.6721149824561403,0.6691654,0.6763306666666666,0.6752964166666666,0.6574274,0.659701625,0.6696751,0.68229875,0.6778951333333333,0.6778496666666667,0.674921,0.6761503333333333,0.6754542333333333,0.6766643333333333,0.6720017222222222,0.6788453,0.6609236666666667,0.6651239333333333,0.6647668333333333,0.6692451333333334,0.6733963333333334,0.6743680666666667,0.6796419166666666,0.6851623333333333,0.6795742857142857,0.6826765833333334,0.6783651666666667,0.6779243,0.6809681111111111,0.6750113333333333,0.6304610476190476,0.6757851333333333,0.6612910666666667,0.6858904,0.6819586
AKIT,0.66379058,0.67292605,0.67795225,0.66886799,0.6558542,0.8062826444444444,0.7015445299999999,0.6622599166666667,0.6874939166666667,0.67363465,0.67197241,0.66950272,0.67966442,0.66407034,0.66824044,0.6580941,0.6676334,0.6668536,0.67532398,0.66092864,0.6738879333333333,0.66743969,0.6688698666666667,0.67371852,0.66045795,0.66959046,0.66272612,0.6686446625,0.60066961,0.6581982666666667,0.66568694,0.66651752,0.669403475,0.6702317,0.66537168,0.64933586,0.65938526,0.64778054,0.6698479,0.66774244,0.67348008,0.6629485333333334,0.6711012,0.67040571,0.6674821111111111,0.66888615,0.6702788333333334,0.67787499,0.68359905,0.72660316,0.67434764,0.6602386,0.65863512,0.66795714,0.6742078,0.6760214,0.67110439,0.66903482,0.67211918,0.6684991222222222,0.66612644,0.6559681666666667,0.65761631,0.66138494,0.67112394,0.66217486,0.6502422,0.66315792,0.66562016,0.66841734,0.6778425555555555,0.70375253,0.65770132,0.66358567,0.6612979999999999,0.67218444,0.67870546,0.66551835,0.6619102111111111,0.66633506,0.66773676,0.6659358,0.66769498,0.66479542,0.66640775,0.67306408,0.66053025,0.66852513,0.66431062,0.70466124,0.6734091,0.6722150125,0.66022652,0.67351035,0.70434884,0.67063142,0.6772919,0.67674504,0.6562671,0.6664473111111111,0.66615537,0.65956502,0.66676011,0.66013884,0.67487366,0.67320234,0.6762088,0.66238085,0.67604175,0.67565155,0.6683174,0.6680487,0.68864895,0.6708208666666666,0.66881474,0.6760949,0.6815658,0.67396417,0.66116903,0.65117519,0.66511485,0.66673482,0.66001812,0.6766762,0.66658975,0.6751097,0.6661997,0.66842474,0.6566367,0.66157516,0.6686895,0.6688482,0.66760603,0.6655045777777778,0.67366379,0.6745794,0.67072064,0.68126275,0.66766687,0.6668941500000001,0.67546658,0.667102884,0.66789765,0.66376644,0.672099225,0.67687582,0.67716295,0.6709416500000001,0.6675812777777778,0.66295024,0.66490794,0.6831147789473684,0.68456445,0.66432184,0.6591761,0.71737652,0.7227837875,0.68087797,0.671567525,0.68119334,0.67064305,0.66388314,0.67021429,0.66027174,0.66775398,0.6693334,0.67237889,0.71894096,0.6612213,0.7091354599999999,0.68836556,0.67897697,0.66750754,0.670164425,0.67273626,0.6709342428571429,0.679857025,0.66254642,0.66375159,0.6734353333333334,0.66375793,0.6783925,0.66339941,0.69931982,0.68012416,0.66657414
AMAL,0.66722025,0.6784395,0.67886277,0.67460863,0.6598854,0.7015445299999999,0.7835766,0.66753595,0.69052985,0.67778427,0.67840466,0.67284609,0.68274064,0.6697195,0.67331624,0.6635899142857142,0.67292077,0.6727976,0.68071334000000006,0.66626316,0.6788688666666667,0.67192721,0.6745584333333333,0.67881484,0.6654064749999999,0.67514515,0.66758695,0.67437435,0.60329551,0.6639249333333334,0.67110818,0.67179516,0.6735401,0.67242485,0.66418392,0.65354946,0.66456688,0.65167189,0.67617684,0.6730396,0.67892044,0.6680189333333333,0.67713358,0.67588294,0.6719035444444444,0.67483247,0.6750107333333333,0.68326379,0.676834475,0.70373747,0.67722158,0.66484775,0.66375382,0.68186611,0.6792235,0.682284,0.67548987,0.67351068,0.6773485,0.6734365666666666,0.67131753,0.65988465,0.66344968,0.66503474,0.67697254,0.66539988,0.65449208,0.66698032,0.67003514,0.6728166,0.6814213333333333,0.6950508,0.6624528199999999,0.66812026,0.6661809,0.6786576,0.68286016,0.653951,0.6673721333333333,0.67201702,0.67293922,0.67193636,0.67503602,0.67029478,0.66932795,0.67730173,0.66592035,0.67343292,0.67111838,0.75043361,0.67672275,0.6762410249999999,0.66529106,0.67780903,0.72720898,0.67389741,0.68159875,0.68122662,0.6608218428571428,0.6721256777777778,0.67127519,0.66499922,0.67362054,0.66552928,0.68007414,0.6768778599999999,0.6802888500000001,0.667411475,0.67918395,0.68067656,0.6743626,0.67353135,0.68721156,0.6758395333333334,0.6752344,0.67920315,0.6859648,0.67769852,0.66804757,0.65516919,0.66937735,0.67113102,0.66449568,0.68138488,0.6707502333333333,0.6791022,0.67490158,0.67602218,0.6627393,0.66581634,0.6737067428571428,0.6742731,0.67331325,0.670361,0.6790429,0.68016895,0.6765081,0.67901131,0.67154472,0.66930635,0.67908234,0.671575536,0.67172298,0.66518695,0.676170625,0.68173714,0.68134975,0.6760417,0.6715923222222222,0.66720248,0.66938694,0.6843031421052631,0.68976735,0.67020006,0.66522355,0.6985516,0.70038805,0.67941201,0.676473225,0.68479098,0.67463205,0.66881119,0.67460949,0.6641546700000001,0.67287302,0.67536895,0.67687094,0.70115266,0.6651529,0.70149678,0.68545285,0.68024022,0.67295048,0.676040175,0.67778682,0.6749607714285715,0.685215325,0.6659223,0.66848744,0.6773234666666667,0.6700538,0.6680116714285714,0.66977391,0.69204098,0.68513936,0.67228708
AMST,0.6774616166666667,0.6847203333333334,0.6694714333333334,0.6880721833333333,0.6782167222222222,0.6622599166666667,0.66753595,0.7388080666666667,0.6855185555555555,0.6923715333333333,0.6896176833333333,0.6855706166666666,0.6796260000000001,0.6779507166666666,0.6833479666666666,0.6781772142857143,0.6832708666666667,0.6844999444444444,0.6893445333333333,0.677214,0.6915396666666667,0.6850810333333334,0.7051832222222222,0.6896458333333333,0.6834026666666667,0.6809295,0.7096732,0.6900148333333334,0.64440755,0.6738301111111111,0.6818903,0.6813815333333333,0.685903375,0.6834508333333333,0.6505081166666666,0.7018157,0.69369685,0.6983711833333334,0.6855483,0.6829267333333333,0.6892743666666666,0.6867810277777778,0.6874017333333333,0.6895157833333333,0.6956405555555556,0.6885647,0.6891216111111111,0.6901058333333333,0.6706564583333333,0.6586026166666666,0.6866801333333333,0.6748457,0.6739900833333333,0.6747402166666666,0.6879161666666667,0.6925648333333333,0.6851672333333333,0.6830531333333333,0.6855720666666667,0.6860022777777778,0.6902591833333334,0.6902918611111111,0.6787498333333334,0.6747740333333333,0.6860722666666667,0.6759467,0.7037677999999999,0.6763981,0.6809387666666666,0.6842056333333333,0.6856407962962963,0.6752586666666667,0.7038314,0.6817616833333333,0.6749837916666667,0.6886005666666667,0.6772213833333334,0.6175025,0.6963246481481482,0.6860329,0.67829075,0.6898503,0.6882695333333333,0.6753744,0.6787131666666667,0.6878139,0.6770068055555556,0.6862747666666666,0.6751421,0.65786195,0.6880605,0.6881212083333333,0.6828944666666666,0.6874258666666667,0.6662508666666667,0.6822289333333333,0.6842595833333334,0.6923759833333334,0.675622880952381,0.6797732592592592,0.6835328666666667,0.6815340333333333,0.6850041333333333,0.6813804333333333,0.7012435666666667,0.6839393833333334,0.6919960833333334,0.689548875,0.6880290833333333,0.688422,0.6893953333333334,0.68721565,0.6781125666666666,0.6854087777777778,0.6909206333333333,0.68127,0.694112,0.68494295,0.6918624666666666,0.7009148833333333,0.6864075833333333,0.6803344833333334,0.6722056166666667,0.6921467,0.6899310277777778,0.6819091666666667,0.6863580333333333,0.688851,0.6754778,0.6790406333333333,0.6868665476190476,0.6861797222222222,0.6885319,0.6783713333333333,0.6894561666666666,0.7010044166666667,0.6850862166666667,0.6722799666666667,0.6844773166666667,0.6792851666666667,0.6871275833333333,0.67952634,0.6808243666666667,0.67128025,0.6837630833333334,0.6910093,0.6970608333333334,0.6881565000000001,0.688221425925926,0.6809992,0.6824851000000001,0.679502552631579,0.6748408333333333,0.6829414,0.6885528333333333,0.6663398333333334,0.6662802291666666,0.67252205,0.6913621249999999,0.6865842666666666,0.684735,0.6798212666666666,0.68496215,0.70971135,0.68819785,0.6796728055555555,0.6852247833333334,0.6704032666666667,0.6707966333333333,0.6740329333333334,0.6737867166666667,0.6816954666666667,0.6829172666666666,0.6921939583333333,0.6929364666666666,0.6861663809523809,0.6930433333333333,0.6818205666666667,0.6877070166666667,0.68668575,0.68080415,0.6339948095238095,0.6793877,0.6677275333333333,0.6924885666666667,0.6861549666666666
ANAT,0.6862603833333334,0.6967087222222222,0.7064658,0.6941034833333334,0.6772265,0.6874939166666667,0.69052985,0.6855185555555555,0.7546454,0.69880535,0.6976240333333333,0.6925491166666666,0.7111539666666666,0.6899813666666667,0.6937941333333333,0.6803473571428571,0.6917979666666667,0.6915840555555556,0.7031636166666667,0.6854477833333333,0.7006551944444445,0.6899658166666667,0.6945243333333333,0.7003846666666667,0.6817429583333333,0.6957077833333334,0.6866841333333333,0.6949736458333333,0.6181612833333333,0.6794980555555555,0.6922927166666667,0.6938808333333333,0.6923477083333334,0.6940974166666667,0.6906047666666667,0.6687414,0.6813021833333334,0.6650853333333333,0.6962687,0.6938602333333334,0.7001853666666666,0.6855102222222222,0.6999546,0.6956856333333333,0.6931117037037037,0.69507745,0.6943781944444445,0.7060571833333333,0.6877115,0.6892448166666667,0.7023253333333334,0.6846543333333334,0.6803418166666667,0.6850254,0.702301,0.7061538333333334,0.6960664666666667,0.6932933666666666,0.7007879,0.6941843333333333,0.6922561,0.6775976666666667,0.6797947833333333,0.6836876,0.7004505666666667,0.6849232,0.6688585666666667,0.6864810666666666,0.69066655,0.6960593,0.7010057222222222,0.6979984666666667,0.6810671333333334,0.6854468,0.6842467916666667,0.7001328333333333,0.69755585,0.6458095,0.6863511111111111,0.6908273,0.6937656333333333,0.6903449666666667,0.6936302333333333,0.6861943666666667,0.69087975,0.7015794166666667,0.6811863888888889,0.6939407333333333,0.6869558333333333,0.6827173,0.7022026666666666,0.6998933125,0.6826172333333334,0.7006642833333333,0.6933579166666667,0.6974102833333333,0.6975745833333333,0.7041628333333333,0.6762570952380953,0.6918840185185186,0.6918477,0.6827510666666666,0.6938824666666666,0.6836475,0.7029023166666667,0.6962135333333334,0.7008056666666667,0.68713395833333335,0.7036505833333333,0.7045734166666666,0.6938514,0.69214745,0.7009830666666667,0.6998139444444444,0.6951441333333334,0.7050008333333333,0.7142741666666667,0.69922885,0.68475815,0.6693517666666666,0.6898860833333333,0.6910662333333333,0.6827023166666667,0.7033238666666667,0.6899624722222222,0.6964786666666667,0.6889621,0.6919786666666666,0.6790257166666667,0.6822046,0.6930414047619048,0.694161,0.6916316166666666,0.6900536111111111,0.7005263166666666,0.7019626666666666,0.69789835,0.6910929166666667,0.6903519,0.6924224166666667,0.7009469166666666,0.6938634933333333,0.6932469,0.6830810333333334,0.6986184583333334,0.7048569333333333,0.7051415833333333,0.6981064166666666,0.6921784629629629,0.6858847666666666,0.6881853,0.7167048245614035,0.6961835833333333,0.6879231,0.683712375,0.6905998,0.6906855416666666,0.6926174666666667,0.6990240833333333,0.7126026,0.69796375,0.6862429,0.6949449166666667,0.6817298666666667,0.6923292833333333,0.6915667222222223,0.6981138,0.6956498333333333,0.6885908,0.7105782666666667,0.69842745,0.6977798666666667,0.6925424,0.6971000416666666,0.6993184333333333,0.6986544285714286,0.7087979583333334,0.6819324333333333,0.6872493,0.7016733888888889,0.6867596166666666,0.6659175952380952,0.6872620666666667,0.6991073,0.7058410666666667,0.6922784
