ostensive,nonostensive,diff_score
0.6945096534236954,0.629611192295978,0.26550864823123715
0.0936875903924301,0.004373968093933983,0.6714101208028108
0.14183948556138884,0.21236238173774472,0.18102630729303107
0.017630472475866407,0.028937117162685558,0.5502010587388613
0.032110336287521635,0.23038486321589752,0.7139816810566327
0.11120435498658213,0.5221206295272194,0.7664371342746289
0.0032627513567106887,0.35089943126140954,0.04938966360243924
0.24843306081497124,0.2513809412083171,4.200861614784103e-4
0.4325304547914374,0.6967621036943448,0.1153397502497744
0.7024017069665087,0.43363460631506306,0.6243674639268478
0.3093520802257882,0.3961063151881174,0.44255855189046206
0.026865794807704173,0.4688545832384902,0.13211874932593926
0.20164678544583833,0.08405408671159767,0.06916321804529162
0.27233090845154306,0.0024762829203150774,0.16580826098229845
0.12916359103344988,0.32894687350142887,0.42860794495360194
0.10360453278053171,0.23871159461549257,0.5233988599325895
0.3559889922031816,0.36979972840367104,0.03207067022080406
0.18229118595700838,0.34502938883190404,0.31822802064020983
0.47152995222197525,0.24801967122872484,0.030762357625681743
0.4048400693996827,0.06061925335015829,0.10936836374343271
0.6255446350166249,0.6312648184936768,0.6195439910924347
0.6616326909494659,0.5410621329783343,0.8321442278212675
0.15662229058527952,0.04860275632933198,0.694637725973066
0.14149638628849742,0.0649040198993587,0.8041752327935013
0.14888242475850294,0.0990160984628082,0.7422626788211467
0.5120329333359416,0.1565946536218818,0.47158603045750674
0.021072962474354823,0.39914939760161416,0.16687547928884428
0.5565946626828975,0.561669211693885,0.44469192018736714
0.648779766077797,0.24719413871454954,0.16209850799503325
0.688266390159491,0.04238934130825058,0.07899059497013071
0.3524533714690371,0.004200358422814962,0.20201143975543454
0.04105094871875394,0.4582244191046032,0.6169424102710135
0.007438478472701697,0.25751710191499255,0.6982072726168898
0.4766618192934173,0.4561533714815521,0.2516214193456162
0.140644360261632,0.6514861726246296,0.11339136420968608
0.2505577853732923,0.009634251337565262,0.287421416121782
0.008590511104801305,0.029044779867033025,0.22813554721956242
0.18989914777385317,0.36553601377538403,0.008134462680768192
0.06411048748194735,0.15882420395939958,0.09897697465597735
0.5169305858663484,0.5395384275901839,0.01958537183073197
0.6468902188952241,0.012437961271077371,0.5877887103575306
0.007682596835297422,0.13089816482563055,0.5143828619469946
0.022921724873412243,0.030016551042899256,0.7307980652005491
0.03613552922484376,0.30523982021330665,0.29002623112097975
0.26415524716429073,0.5600511767801755,0.37018268670955057
0.15484021202821155,0.21814298444134061,0.2176216672775384
0.08211111672640245,0.45247730981212225,0.00689874771300118
0.5507074711718213,0.5457099481327272,0.4767576611540405
0.03979250311378894,0.812994006126671,0.4734233469194684
0.042515156370893065,0.0016204026096367594,0.2855638910115646
0.3832633609890896,0.1048561220946632,0.18652670922923179
0.003948782945294927,0.07743124316235862,0.7541967799374184
0.055458071876558976,0.4300584026757939,0.7798648691467088
0.15676068022674192,0.028899747285357272,0.18002769377530392
0.04242124563669233,0.015115881560886802,0.4085685851140524
0.11819027062973045,0.006150936303865342,0.6506958610257996
0.05873855898970635,0.5045236137214221,0.5781442411348455
0.032396844819841994,0.5118875619332545,0.28901968596943767
0.15791263123624646,0.2965744959271499,0.09878597285975027
0.07641863485151144,0.33764154112669137,0.0775160565413209
0.2612072884975796,0.17789136180120751,0.7694832679704082
0.25967927285163284,0.4267324880913167,0.5622763802307542
0.016577422752560838,0.37292234003372615,0.40530833467128463
0.009169450144516141,0.0014290064405980299,0.04421903149609614
0.025735035203566816,0.22715420467583256,0.0388366996268611
0.0029229727518469252,0.47348415890204276,0.2218391076091334
0.3403518019005653,0.21496066557802607,0.33154180141399187
0.8569836151259467,0.054925299337958686,0.6759277130912648
0.776905491373929,0.13724205672391274,0.13992038431155002
0.7508271382193752,0.4067889815353939,0.30886037996406446
0.12979532439340583,0.06650945769706595,0.343078377236013
0.03091155117178631,0.45722214774422665,0.4979971563505283
0.4376218181985738,0.017866367313279605,0.3046577372715533
0.4741059947806259,0.5167447637083248,0.5899688962112286
0.011807304120916027,0.3965395490200738,0.14851161637841773
0.18073018803381644,0.07198342897949349,0.6305919449262245
0.05061992994680935,0.41198972870604594,0.3367746906538411
0.17638886177680574,0.025048754124313545,0.0033959103705690284
1.6915206824948015e-4,0.06510513124723068,0.45888523273651155
0.0077406963250888665,0.5824820882404853,0.46808496641468283
0.010286625926389823,0.5492716798366144,0.1727579085762582
5.905557693196955e-4,0.5667283757851439,0.002748859070447781
0.1230408807184751,0.8292211084949135,0.4970178089969778
0.011719828026292891,0.8746809081037521,0.20308569959113468
0.10181046271527149,0.7876463818794668,4.921202389351752e-4
0.2223355098774583,0.6567625337682405,0.19644702035377082
0.11538279071508352,0.5451170684644236,0.33685290847834337
0.15932280398551682,0.08701820967519547,0.4225703854215845
1.9270866951887263e-5,0.04967712522991855,0.06027172355530265
5.248008270987284e-5,0.06160395195486019,0.21227170265669681
0.13085952500990594,0.08335852409287256,0.31139600662299616
0.042877554460983916,0.02321777599948244,0.5088571372054023
0.008322233763788106,0.18090676513879053,0.061030477507111575
0.1048015179936699,0.49867817071237946,0.42230930747934536
0.5211769888170144,0.4284908128771311,0.2883197507540797
0.08497064586551588,0.01234645049578245,0.7690921317821252
0.3240990729852536,0.01610520420562316,0.4218884566268551
0.2619682880875621,0.3400911881504079,0.662674404117135
0.026215053765673395,0.2123674521682635,0.773788476354748
0.29667750925293973,0.5042458401179427,0.6644079621401928
0.16221459173258124,0.014437464731819971,0.20967526168683817
0.42713176244779705,0.04246851588499836,0.02053510201094584
0.05526607066391898,0.029164256236153492,0.04185766509586706
0.4108931394980968,0.12677010326229896,0.7059506965429522
0.016143079013220575,0.4844085266506694,2.2747703220908007e-4
8.929196174265943e-6,0.012438103225086719,0.3321270618370445
0.08064782543760667,0.5052558961240483,3.650981934992671e-6
0.3752079830768352,0.18758525615633748,0.36174968100075683
1.240118745753542e-4,0.5354432791570258,0.6766538185183912
0.15297180757873807,0.5377989204833818,0.7557095326682465
0.003752032174541151,8.974277450550258e-4,0.49012525629296944
0.0016014693113757777,0.004438894892545676,0.0020918820093743067
0.047470124497547554,0.6220423822249201,0.23358343842438384
0.029128964278269217,0.5050641828860692,0.4356914879541424
0.0069701218713993495,0.5519085418091663,0.7085373226239975
0.016608481529899667,0.1266961819142244,0.8307910737550178
3.823799915739235e-4,0.6424603621955846,0.1203705550926437
0.06282305950916235,0.005529869084675273,0.27450100449045317
0.1222267906988923,0.06739277804063455,0.36058703843687534
0.40126045701710106,0.6215977529151661,0.3768731086449176
0.6207948310808622,0.1795318580457989,0.10803772762310057
0.41296096927566445,0.20284930371614673,0.36657979818232095
0.006402159361502956,0.6496343160991116,0.5890297018036503
0.14669101094851228,0.12251208898453383,0.04047155989102675
0.006876050584774927,0.48332571559801807,0.01309916953492958
0.32367997894764644,0.2678315874516829,0.3064347132105169
0.5544262312023331,0.697593371382577,0.3741677129519655
0.16102400449936372,0.03353283164089798,0.6952602790798809
0.16277913024840684,0.23892574853620976,0.4937578616720667
0.06168434819392324,0.4691027257232613,0.4856672823982918
0.2657183157140278,0.46927055653673033,0.5148386102742621
8.675704013432136e-5,0.1561607984337582,0.5021495622861851
0.08223421286608672,0.6576730545604591,0.79691826434052
0.4810388994140476,0.35504913180410086,0.687200948232115
0.02397017432164034,0.20228921754945356,0.7483572277553054
0.5610867484955603,0.39957526007474,0.4472985537547314
0.005567568654396245,0.42449563838669263,0.5614928519645095
0.0585371874832294,0.266679832036263,0.8234307493400439
0.38276991654856235,0.010661810042131516,0.8709085768249033
0.07585679287682953,0.09874792235789766,0.7866718865109075
0.0017584532678704774,0.06458864172509585,0.48496552023588274
0.08448360527739031,0.01350704050134482,0.562946389574437
0.028740791691824603,0.004275586949507369,0.3132529420697735
7.67583071550027e-4,0.7923744800792096,0.7004773675553355
0.001185683267514557,0.7742206306313866,0.809170038009202
0.34253837212331617,0.43450067285763816,0.02582631802029725
0.054448220943524625,0.3545282433643118,0.28291113073190105
0.32151322823221573,0.33798804700193275,0.6222680710887286
0.01824385234894175,0.04296394430223798,0.7188138712096841
0.05196546664851768,0.05851009814410893,0.4815275179749378
0.26584445664935036,0.7004673815121483,0.027715938284023287
0.05609972412242881,0.005158169313348348,0.0017343682059818132
0.10529197416314978,0.522235280944188,0.11393246771508507
0.19418556056692185,0.139089622699848,0.12505091808723626
0.48764517770955634,0.018042226843978455,0.07061712770468428
0.11250057236529991,0.0019957232952108363,0.5237263062013332
0.12856411368292478,0.2621641536998227,0.5909258321908797
0.05188260466452586,0.4505227003759289,0.8277755958292546
0.38603741404611164,0.4295429255765305,0.7347423950633595
0.7423894129238839,0.3734218820482161,0.8291929113077325
0.15690237975243862,0.48293426352968016,0.4018366215941965
0.23888595181123978,0.6472184930982198,0.43971217964264714
0.14893935443792283,0.016825902833130138,0.3405552607541689
0.3549711348292174,0.09765770798422227,0.2666359013485229
0.015552899473056957,4.375422260755294e-5,0.2632846836588172
0.10728305895866234,0.318255589699345,0.29682145112203856
0.007954074439491325,0.41555636492179515,0.06343748638472979
0.09656561568501142,0.004812993391762222,0.003664521019290338
0.06501594421830488,0.3995488917032899,0.047892390946879686
0.21006182435368065,0.005106607159504983,0.41875706646136684
0.5519010821052647,0.006140924050590634,0.5203874508220433
0.49810181172744183,0.27069793058107655,0.5541895343041601
0.22966690925849537,0.29847887243693033,0.14702540825020294
0.05388403684107643,5.106916419739183e-6,0.37674636291711466
0.022836533640174596,0.48554714501965895,7.098928959835078e-4
0.058447184864582495,0.13783638995507502,0.5683043111924929
0.5978117484712749,0.5076374626970498,0.2832396700838082
0.3257588528199866,0.17349404726543396,0.19797753890423547
0.05181374173781612,0.5829388357701287,0.02566856925693343
0.16064018802416138,0.42537699277183455,0.15317626178715354
0.023805522489110064,0.4920543327396656,0.2784550803194507
0.0012874544751518096,0.040260693515376186,0.528820322066888
5.502201758349462e-4,0.6014498511282104,0.8021007089031205
0.11752973802827749,0.17479658604751938,0.9210046551735481
0.16832280030213934,0.3489627607078488,0.8961562334714724
0.11570426165142143,0.43370195277986423,0.6746442639712702
3.3976804057911353e-4,0.5915906532461519,0.7012652842746228
0.4402037971523071,0.8555517106964988,0.14708505224417948
0.009797070029397479,0.9256139853649795,0.6390893776600157
0.17017992009195218,0.8841564823108045,0.2186726169401202
0.011047563293858946,0.506414305316039,0.44509006603096113
0.05376824624583952,0.5252898519563554,0.6740261176251376
0.048269949782410865,0.47399506558842275,0.6924596115297956
0.017179310611608895,0.6526949242641644,0.430381484635836
0.530537599017313,0.5515849278807545,0.5507692020600073
0.004102133310294226,0.7254585134395248,0.40198293033697313
0.40777740307317784,0.055161281216868516,0.44719885867291537
0.3751002049089377,0.02336786186991011,0.016849555172347982
0.46640046232141097,0.06413140350294448,0.010516478921492548
0.0871957849975462,0.49179950398292416,0.33298291952653464
0.1530795364894079,0.04636983529706287,0.3024716551118789
0.17806177911999468,0.5407890080445562,0.24261589899622507
0.5627924942442726,0.4287341392565425,0.6152000100810218
0.4438964666380451,0.708650215575929,2.4399008941177792e-4
0.28755956448051523,0.5165212104758071,0.0066912199409916735
0.047517399790590706,0.01569197263918627,0.005015501547727425
0.39841904420634905,0.2104974244701073,1.5255840495455212e-9
0.0723073007317287,0.2254792870068569,0.38081306398148046
0.01211947094410883,0.46763623698791035,2.925229951311432e-4
0.42639359514366953,0.4686607238725709,0.16309764824106987
0.053020608907332824,0.45307549608458786,0.3225072117119578
0.03772978244680936,0.07904360752528411,0.11640427491742415
0.3031193568182468,0.18649675606301147,0.0011048567157340354
0.21384777974523217,4.7714027690104043e-4,0.6033921140105356
0.26909720170161466,0.07704740951869872,0.1643830912704642
0.18443989509197004,0.08275898729010694,0.10692518886896789
0.5075077717494341,1.7401175124503828e-4,0.2502428722503203
0.017726773206350247,0.014522306721473163,0.28235787137423796
0.311291540293704,0.2612578442593131,0.3770405970972236
0.018672423333534395,0.13191606289799807,0.40640109950284764
0.0012323312667286283,0.4603795088358044,0.830687354761526
0.051967790029551375,0.3277424110658109,0.7503102592152012
0.27422979513288503,0.2978521697548066,0.6065757320498167
0.3471439202589405,0.43283513008200847,0.27213072487127976
0.052579945952074984,0.2317046701540521,6.556804358504499e-5
0.4494940254057922,0.2747882564264877,0.007452685874789556
0.029356886944296525,0.10536908546088757,0.004653817087686397
0.003106172415847183,0.08529933046386425,0.02904054335082952
0.04734587328172495,0.11920588522452154,0.6394249707673945
0.32199136935352424,0.19765953132251948,0.6160551361745139
0.06826919815774726,0.3176235467183698,0.04960233907922026
0.40091489522195495,0.5032797949308934,0.01282583642075166
0.15807338680347743,0.4496864161209631,0.031555226286468785
0.31707979014730814,0.09914252475829625,0.06715810688813918
0.4348061934938576,0.06933083540056212,0.05196081854525166
0.24031633977132136,0.45150053315136357,0.08754411624904739
0.5285038987070514,0.1809494073284581,0.04336150232644115
0.023666170578463246,0.44827223052177617,0.681544356358731
0.08824480452518788,0.00792265773338717,0.6895830398752781
0.11132088071456832,0.05187264460465941,0.7385916221804864
0.20977313487736612,1.684628406270318e-4,0.8611094870821906
0.07781356264148961,0.0433742840528673,0.5436717243766875
0.2484105731971185,0.13000408957421516,0.48615587447239567
0.04504722286507001,0.009246147324249799,0.8362961622989029
0.27555481478074956,0.4783037323877738,0.667208370348472
0.08980039138145374,0.3423152743339617,0.8148507660060258
0.013314039582580383,0.31047339861179885,0.8690714962629188
0.10413575915439707,0.012475360029799034,0.6103297081600413
0.04645610670268335,0.018951610269979897,0.5342849639724049
0.1323775311807662,0.4584877885477391,0.20865707161913985
0.6654593817364095,0.04880145915752677,0.07481039245174205
0.5011619392665153,0.3462787060569185,0.08643951846578186
0.8028476468241038,0.19924693015661168,6.14020767846378e-5
0.690172933881329,0.44601818138133315,0.4297575448716754
0.2812142633713654,0.1616726946639508,0.005675752974843156
0.18512922405429336,0.5925368767983522,0.007767091257788237
0.12414591135006141,0.28958132786329766,0.3597757554559443
0.04653466355667004,0.15843218849551757,0.3084962208321523
0.20558038813919158,0.3464073551577471,0.6794963013286035
0.060702903359786994,0.6345881253099809,0.43205926261452093
0.3410092880064602,2.3995568739833192e-4,0.29479995302492396
0.0071048068967030815,0.44687177315070764,0.16172454319743015
0.07562589923211552,0.12689549726515192,0.09156665839300936
0.07194535189888478,0.10705718871140302,0.6519235583877586
0.004827003429313698,0.5789819306460796,0.12046763198319531
0.04222178549652298,0.6680499293522125,0.7684549413535658
0.043797035614743796,0.7619296927684126,0.66915583727619
0.4493084088425187,0.7977796723878731,0.3995369707178121
0.08888777166784846,0.8210583903882813,0.8203273124395882
0.08180493392202665,0.3988375831317252,0.4977573735185336
0.17046922822433294,0.40800603132261837,0.817658079225125
0.17418906302516965,0.7499898009193067,0.776048813240061
0.5274195862493644,0.7294656560714958,0.7798980924965434
0.023632693174406194,0.8136244872510662,0.6733511101032241
0.06024510726730073,0.775676723297774,0.3672964097990452
0.2981240964425161,1.4310835732386654e-5,0.14985519120353974
0.20425567484026796,0.2249090758553482,0.1953343315125589
0.01636200920565146,0.6076340093042366,0.023463586589893094
0.3130744125113676,0.11983089253009262,0.5539015905604513
0.12237822992979333,0.3025766986201393,0.40399945391750214
0.6983246948093141,0.35732935700274565,0.6137990008092133
0.07605778014407569,0.6898553564253425,0.6464006048725451
0.1667503261597156,0.2709847404181435,0.5065242101488816
0.09009111712490372,0.12263678872679738,0.017873762916864187
0.3731719319086037,0.24765182049631299,0.6182979068096964
0.29327569008059295,0.29885976355507793,0.6292395279335093
4.6727158887264206e-4,0.6398315788699005,0.09507839063230948
0.4530802537276299,0.2161127379918739,0.6613439128930263
0.06142601076219181,0.2531428064425436,0.29898031795186253
0.37080012363543946,0.16469329375201028,0.28661690807793067
0.027823622538420852,0.5918809388555918,1.8335485037032496e-4
0.02255270619286094,0.025583839284369497,0.4511421339002242
0.002418117337528679,0.22438320906208498,1.1282472388377259e-4
0.16211375849229084,0.015105494645188946,0.5864018030169003
0.16697059635952183,0.6965563403995249,0.8108564597509178
0.25812440828200406,0.8366835625611382,0.5337000832098033
0.2599026588038677,0.8863254244916716,0.7888008896285208
0.2209944985420253,0.8399954433909312,0.395445608589516
0.1745669040325747,0.0014865878817172595,0.5838441268696601
0.4533492245812951,0.6170568690640773,0.1019408086933743
0.17128764700678387,0.5773031234760382,0.6782345068385381
0.012979687516955215,0.6643860322657552,0.465310201137001
0.002627209249625557,0.685514215448075,0.20605145234124386
0.5112301781372144,0.6390159983800899,0.49284147786462446
0.041102330225938455,0.39309285237601926,0.7348137094230347
0.007230198710844449,0.08775411929026393,0.06647487810118681
0.10166898760594588,0.3843784152363638,0.17646304107533226
0.3515742737352295,0.46993631954573967,0.2841664132661677
0.005474299165998335,0.06953430860702331,0.14168931378048572
0.08788177997127004,0.0012755154646912448,0.0024469480241941233
0.046207459222551865,0.10858160079651608,0.5889700315936871
0.5491305803803163,0.06564962332493696,0.9031502688058304
0.0014125903964208478,0.3456716485193304,0.8767774177660411
0.5244802471817451,0.04221775187855991,0.7787389717668132
0.21687470943881562,0.18181253624156749,0.8984975247301971
0.10713457255343979,0.4003067150825675,0.25884360806925
0.24853361656646217,0.7662750620906402,0.3006273305307313
0.004325742093459878,0.5958740930270695,0.5074221579442908
0.23049617669707362,0.5721782818933205,0.10694990195831029
0.023422163516258625,0.6040466713369828,0.13552842088979647
0.5087411720427023,0.6419899240098866,0.6006579295208686
0.2523052055472423,0.5988273820050234,0.6844568181155777
0.0011525714483113332,0.47310570493155435,0.0024598216064882807
0.14753144255304687,0.40196004762580334,0.09182913521400032
0.07655691636884539,0.6478458690349602,0.5552951754709536
0.013006184264753102,0.7959147717303914,0.0032320603769929765
0.5179512837684704,0.4442249612377714,0.09679123065475982
0.24947651011984265,0.1516943602947283,0.34757872201511086
0.030747255961848918,0.271266056152128,0.6936090838725588
0.06344336393625202,0.20737177713101598,0.6633362898468456
0.047357270025581356,0.09852926041476918,0.22647170402006217
0.45059220841907627,0.31624690607772643,0.08716459064276448
0.06751406368359789,0.04025263279406924,0.08468118740212256
0.154086378568484,0.007450906665141655,0.2634159423851315
0.0568503048306874,9.594209612652742e-4,0.3541762520957684
0.45782120172336693,0.29443806265299927,0.3361716804221912
0.5744807046108299,0.04978495770940167,0.5185639298474215
0.13694068135776885,0.40236828190310636,0.5709329199672256
0.008354783352197115,0.574144694955162,0.1946764605407746
0.02029758736712719,0.05661479110025187,0.7584402277978033
0.04408628959963691,0.10860433854491292,0.7626742050564884
0.012005634155760513,0.367305060668362,0.8225722524720713
0.3700080324208164,0.20587363375662732,0.7039225815859627
0.16546180214069608,0.3064696426705235,0.390425911317433
0.03265587389109221,0.017248792101139148,0.04216649520855996
0.5140990281814984,0.3776005845102894,0.03540017860164757
0.0031987787328676925,0.10021897401997361,0.2825916391173058
0.07815164149532426,0.6971552027688986,0.22599693004767618
0.0065485550560720265,0.2952692125515867,0.2807925912934612
8.873504229586909e-4,0.0797296215639783,8.567234818534821e-4
0.05305563078017852,0.5862076451801443,0.10050692218432747
0.29873949453264875,0.08600082574947669,0.18082733619671618
0.14864582048524383,0.16350471403834976,0.25168293656568147
0.039260796750022905,0.4638899776842001,0.283184687537895
0.1282417880704127,0.5193349907931215,0.7379879260672324
0.006627512960491492,0.5149932730207462,0.4078493251701809
0.1139677493333693,0.3549098993161534,0.2779966045361953
0.06705542777990876,0.3564507510550371,0.0032711225092969093
0.0875558311591957,0.13247901277152108,0.6052528981107508
0.5500802099695036,0.7619029929690215,0.3001203011361602
0.3922402131046762,0.6529861263774626,0.2848619483838688
0.5533947144765923,0.49236644253129297,0.06857199306813522
0.6172467267243535,0.12471963451537486,0.3606625007900161
0.062098019621325516,0.02203351715468472,0.5879104287237653
0.014721369268944313,0.2992808530987232,0.7818338976150968
0.11938714927669475,0.1502302189416983,0.8459558179082622
0.20069143429793165,0.3610490281271978,0.5796908840094452
0.049170963057972,4.725392081737307e-4,0.0724185812739994
1.0145943819339021e-6,0.1382693497717389,0.019827367282825602
0.10295623415690319,0.298394355669386,0.11287034829590334
0.5039198814101135,0.5893889080133946,0.0033744076504020693
0.3641242356072119,0.24246426977417954,0.46332924908622475
1.060520804107523e-4,0.5295823014807858,0.4202608078348763
9.950204858616661e-4,0.5438892758019851,0.5978501631789102
0.06507912024898706,0.04857001698156553,0.6143466239924212
0.20256844372492713,0.0195711196134593,0.47829691453425355
3.812414932462676e-4,0.24124004840736601,0.5242145558947878
0.1712411145511661,0.6905387957527851,0.6848313137834278
0.008180607456322314,0.30856543903781314,0.8868273832612257
0.45312895644370527,0.3874779277034178,0.15102080805746165
0.3981400772103071,0.6354875720905571,0.5404478278424012
0.42909633259136354,0.7501451806413096,0.27322995758308477
0.12422994046176747,0.43531602622704335,0.4579234630132362
0.3855625625113546,0.21827922309919393,0.67118130727789
0.5503249502835281,0.5095304103505288,0.6423326421882296
0.6291784245507382,0.4245931532084004,0.31032444098811374
0.15690942420620055,0.3980519595536455,0.03213385920471357
0.40289872794934867,0.30296220243922606,0.5067262034625358
0.30738706938457105,0.008044521590775289,0.7431559307032517
0.13158319530205692,0.016281841569451644,0.7339249877357151
0.07418835685682718,0.08050057493863792,0.5005725702355913
0.05815541010640598,0.542956757452987,0.282424173412373
0.1636697304428424,0.334144777926588,0.002896453465909333
0.03302032731334062,0.614529596061774,0.37439230900170467
0.042874066366618294,0.386384118714147,0.39752105919535285
0.17014291353864533,0.3367917779190755,0.7879564750223123
0.39578164798234183,0.011006526517297572,0.6235255383511821
0.17065811090828303,0.33586243523518455,0.08790475932850207
0.004645611234665799,0.031995252555853476,0.12554860198040588
0.05466618334129395,0.12279350246209704,4.381063212318806e-4
6.111596809466948e-6,0.009261997123234706,0.25496568320284
0.2664993943074776,0.1537654098114601,0.33139235319232085
0.0424804867158099,0.12513418129205056,0.16329143760513348
0.009083516738888723,0.3554098049223284,0.3179641875620134
0.3573587486152224,0.009917470669421016,0.5819158831149429
0.02938790458527818,0.05780179428701417,0.6535235353054517
0.3941635749209014,0.039368646523754186,0.5870616984880235
0.45925299412890835,0.05011575124013961,0.16785466723539894
0.07698056272997324,0.13007587394956516,0.3562919097343576
0.061608397901853997,0.4879972820779324,0.23590887693329635
0.005743360040091061,0.5275197846598565,0.7124910922760337
0.006537403449251463,0.33080258089828163,0.2733165160898882
0.0871298733506714,0.21456924831745133,0.6976211399524725
0.0018972750821390932,0.15121219370403935,0.5148992368738423
0.197886032581595,0.21343552794677922,0.5701498608723693
0.49227339383365015,0.17917247645889559,0.14808836918937102
0.5903549625853078,0.0020750623609677443,0.11580778718679051
0.8831755501477856,0.24450031061455624,0.1372639905821969
0.8909558146139808,0.02722068997363372,0.5578479160560316
0.6904162910915895,0.10878029680423415,0.4549146467120886
0.558204683138731,0.08989108775042698,0.039327213104114855
0.28240945684613117,0.05775557022111735,0.3531370486699124
0.0790415987272788,0.32226672782512183,0.6336382951226887
8.657735873519225e-5,0.27567539732437873,0.5597182152522313
0.3453091271597327,0.1653592518608491,0.6189245379083721
0.3092158132270472,0.562629118684966,0.6510227643725922
0.05282139607551239,0.06398715684194384,0.08960526284569692
0.07819894286922525,0.4027753409616388,0.2774649659635408
0.5595890115020365,0.850400315414005,0.3110781758131711
0.24258810277248274,0.7919631441908002,0.40894456772002746
0.27736587718814765,0.6872427660759282,0.06854208308411523
0.3377377722023374,0.21232666828006855,0.33042387117096095
0.4751056895689349,0.4637287507546076,0.3318241732763573
0.12567638377255932,0.22650845070475373,0.6429908754191292
0.018183232591031974,0.19070591040648854,0.5565115701575639
0.07575339405033699,0.12637452852844597,0.5763022571270107
0.01343766141667818,0.0012782960630993462,0.15381656781242528
0.15517874091774256,0.34481367341581254,0.1669996268806354
0.19373304611144226,0.4688530452336307,0.011750249842255008
0.2295533706345525,0.028868216545240546,0.3562450837854665
1.0494157152064927e-5,0.00463174819919099,0.7548235920477826
0.012687412187230487,0.005993966460560262,0.47728521701550913
0.17206995108745904,0.22366802294241434,0.6134317229208034
0.6831701739620842,0.8652372479220242,0.5072640403352718
0.4513705390855284,0.5853437221399229,0.09409699150382998
0.041513010696292665,0.5374894345498481,0.002953445052842366
4.5740312606197737e-4,0.3924091601897396,0.0338157736186537
0.20500754786456638,0.04958976683991371,0.664994479022862
